PetID,cb_1,cb_2,cb_3,cb_4
339a623c4,0.13161981,0.26680052,0.46086738,0.14071229
8240f1522,0.36902508,0.2501548,0.205574,0.17524613
5eacd0a22,0.23960279,0.24437808,0.25157836,0.26444077
9fe3f6afa,0.24395393,0.2589961,0.2609711,0.23607887
de01d00eb,0.22039062,0.23380415,0.30607614,0.2397291
d3c880313,0.31249762,0.2749041,0.22036271,0.19223557
18ef93321,0.2826261,0.25635397,0.24153917,0.21948077
5ab429fcb,0.2370884,0.23171513,0.24522889,0.2859676
2d70f6a57,0.48883998,0.2476774,0.13585494,0.12762767
941eb9304,0.13367067,0.5815709,0.21686251,0.06789591
1a9733afb,0.36042276,0.33605012,0.19990353,0.10362359
6ba094bf4,0.4062612,0.38243523,0.15121487,0.060088716
a8b358af2,0.3619122,0.3435524,0.21097803,0.08355736
3c79a5547,0.35144636,0.23987263,0.21111621,0.19756481
e315452b5,0.19280285,0.19635285,0.22118323,0.38966107
5ebc60bb5,0.31113625,0.2831475,0.2278425,0.17787373
083787e4a,0.2807477,0.3290726,0.2610483,0.12913142
ee57c8d53,0.2514157,0.26564017,0.25512734,0.2278168
c120a6f75,0.22536308,0.24557157,0.2698201,0.25924528
3181e5424,0.23944035,0.24352694,0.26057982,0.2564529
e42a8863f,0.10903905,0.16238378,0.5064596,0.22211759
5edf4d9bb,0.2751723,0.26368147,0.23806249,0.22308376
1a2c23d4c,0.3982942,0.28575367,0.20032898,0.11562317
c4a2fd15a,0.24312168,0.26536185,0.26340553,0.22811094
ff22356ef,0.31458104,0.2089785,0.259151,0.21728945
f0bb05fc7,0.27861473,0.25666168,0.23241359,0.23231001
3b4f31dc0,0.22852203,0.22840582,0.22760405,0.3154681
cba2fb07e,0.14890453,0.21109672,0.19221932,0.44777942
ea087d248,0.2827676,0.27984738,0.26276925,0.17461579
1633b105b,0.13127555,0.1563927,0.2886848,0.42364696
9e399c659,0.23787118,0.23886773,0.26838243,0.25487864
ca21c4266,0.49564105,0.21475385,0.1708616,0.11874351
ec496eb44,0.24329104,0.26326326,0.26420358,0.22924213
4e3e1ac61,0.29227617,0.24015824,0.2311181,0.2364475
459729cda,0.25927138,0.26060864,0.24371119,0.23640877
df12e4d3b,0.21830085,0.21346174,0.20042546,0.36781195
a5c5278b8,0.06609744,0.12999889,0.29597646,0.5079272
9024c21fc,0.11110733,0.12278719,0.18948068,0.5766248
fa3b3b348,0.39348462,0.23822099,0.20123248,0.16706191
9bfb6a77f,0.19588953,0.42456815,0.32048324,0.059059072
310b5199f,0.2622994,0.24229023,0.2519843,0.2434261
9c714104f,0.22271056,0.23312514,0.2682598,0.27590448
ebff4722c,0.29174492,0.2801229,0.2422487,0.18588348
238c76ea1,0.3904982,0.26898718,0.2072608,0.13325383
e0e2880ae,0.2685226,0.263539,0.24219117,0.22574724
f77a10b5f,0.2317185,0.251982,0.27954382,0.23675571
edb8ace3a,0.4959143,0.31162778,0.12830812,0.064149804
7fa3ab674,0.098794006,0.2534396,0.40098083,0.24678557
4f1a882b3,0.28598988,0.26335934,0.29409778,0.156553
e013ab581,0.26035053,0.3016967,0.24950822,0.18844458
7fea70079,0.26899144,0.29640552,0.1760874,0.25851563
0e6c32c9f,0.24784294,0.32212967,0.29549444,0.13453296
1ef7f27ab,0.3377014,0.32102236,0.21889403,0.1223822
cbc7dc778,0.20730749,0.23126635,0.27660567,0.2848205
a9f2b6e32,0.25910708,0.26363197,0.26041928,0.21684165
e9e263ee2,0.23464917,0.21664885,0.23329593,0.31540605
9a38d4275,0.44923785,0.23522954,0.15274958,0.16278301
942b2ba7d,0.25411138,0.2578856,0.24579805,0.24220496
f8530e295,0.239637,0.26542836,0.26189688,0.23303775
3712c63fd,0.25254902,0.20903456,0.19172345,0.34669298
1b08020b7,0.24739105,0.2536053,0.24955507,0.24944858
da2cdb505,0.23744556,0.24513581,0.26241457,0.25500405
47a5a9516,0.15543866,0.21603854,0.28270757,0.34581524
148f526cb,0.30267677,0.27142194,0.23346224,0.19243905
46e25aa2b,0.16288549,0.35592547,0.37075737,0.11043167
7baa8082a,0.24329104,0.26326326,0.26420358,0.22924213
53f3e56a3,0.24164332,0.23714933,0.23800595,0.2832014
c69bdf768,0.26224026,0.2432691,0.243211,0.25127965
d8697f0fd,0.14449087,0.27208516,0.416521,0.16690296
4c04c9cba,0.17184272,0.1882158,0.20897934,0.43096215
ab519bf92,0.23273592,0.2372001,0.24815623,0.28190774
bf12ff750,0.27998954,0.28464583,0.25166726,0.18369737
76c194060,0.29851472,0.2586725,0.233089,0.20972379
30e66b835,0.27712253,0.31712523,0.2511912,0.15456104
170fa3d49,0.1693237,0.22026236,0.3488598,0.26155415
8b6f2ff52,0.2656458,0.24347234,0.24829516,0.2425867
0f6c2d090,0.43046924,0.254077,0.18312624,0.13232753
0d20efa95,0.061174728,0.09860419,0.14494653,0.69527453
2d8ec2cff,0.27802673,0.24208534,0.23658729,0.24330065
2a73c2356,0.29256105,0.24343455,0.23247676,0.23152764
7e2ce5b3e,0.11740396,0.1642481,0.2493702,0.46897775
40c204453,0.13733397,0.38472226,0.33758464,0.1403591
d2f04a19a,0.24312168,0.26536185,0.26340553,0.22811094
fc19f9c36,0.28697783,0.28275692,0.24066043,0.1896048
6ef7f0012,0.23876366,0.24253714,0.2491453,0.2695539
f90722a00,0.3958285,0.249228,0.21781254,0.13713098
82d9cd76e,0.31287393,0.27657166,0.22899117,0.18156323
267162afd,0.2290137,0.25678533,0.2577225,0.25647846
79e5de9a7,0.038816206,0.08223435,0.10514283,0.77380663
9ca6debf5,0.3113391,0.23987065,0.23071648,0.21807374
fe4bb01a6,0.24521573,0.25652152,0.25763446,0.2406283
8bdffc917,0.23905891,0.24535416,0.25685388,0.25873303
c712cfd20,0.24548253,0.29039532,0.2797349,0.18438722
7c787403c,0.20822418,0.19258544,0.29819778,0.3009926
833c51fd2,0.18194911,0.19530141,0.20665543,0.41609406
a5b4b663d,0.2178492,0.21944189,0.2235174,0.3391915
eea7548f0,0.34818107,0.2532918,0.21895386,0.17957328
e2204552c,0.20849206,0.21622881,0.29395145,0.28132766
c38afccab,0.24312168,0.26536185,0.26340553,0.22811094
03f130f5f,0.2260243,0.25567177,0.2876663,0.23063762
05935bf08,0.18675694,0.32000807,0.32046676,0.17276824
1aaa74b35,0.21877739,0.23084077,0.2970679,0.2533139
63f2be2e0,0.24382567,0.24275684,0.26375934,0.24965814
9223ae4c4,0.065190315,0.11329534,0.18730539,0.634209
269a6756f,0.28164986,0.2820891,0.2501509,0.18611014
1b6c5e07e,0.25733098,0.23293036,0.23875497,0.2709837
3fccff52b,0.30589542,0.26092058,0.23202907,0.20115493
352522dbd,0.21657552,0.22922383,0.27643734,0.2777633
0a266921d,0.2800186,0.3396866,0.27230957,0.10798524
226e8fe7c,0.18333234,0.19056529,0.2127544,0.41334796
f29afd123,0.12115136,0.23646791,0.28625318,0.35612753
b477ad589,0.20916542,0.20726466,0.22412169,0.35944822
de2d4f372,0.20145512,0.23585272,0.31382936,0.24886282
6d8793638,0.24705222,0.25368163,0.2531505,0.24611565
0935ab38b,0.29750365,0.2692614,0.24857578,0.18465918
c8b79357a,0.24500087,0.260983,0.2589103,0.23510584
0ce98d199,0.23774092,0.23555273,0.23833959,0.28836676
2083834e2,0.23443635,0.25011188,0.27703813,0.23841366
9c583aec6,0.32145032,0.18135992,0.17742462,0.31976515
105456da4,0.25341398,0.33029568,0.30109748,0.11519285
784e466b1,0.177176,0.1747278,0.18636872,0.46172747
1b945f406,0.2915764,0.28958088,0.24469271,0.17414999
621b83ac7,0.2681579,0.256442,0.25662214,0.21877795
e4424b719,0.23744556,0.24513581,0.26241457,0.25500405
f500d6361,0.24363539,0.26376218,0.26241785,0.23018458
32918fcdf,0.2302196,0.23167934,0.23574573,0.30235535
01e5e057b,0.24841282,0.26432773,0.26442242,0.22283703
b8088575c,0.19722278,0.19679925,0.2166594,0.38931856
147bd18e0,0.28057656,0.25050512,0.23775943,0.23115891
784ec5ba3,0.19354941,0.23051688,0.2911828,0.28475094
467614705,0.22577308,0.22927174,0.2381685,0.30678666
c272d9284,0.31691214,0.2545289,0.21807253,0.21048641
861d65847,0.2640211,0.27701288,0.2531692,0.20579681
8cf93cab0,0.5705879,0.27180052,0.09777796,0.059833616
06df96299,0.25023142,0.24646345,0.24328332,0.26002184
664d0bed8,0.2073121,0.25091708,0.3401692,0.20160164
133cc5f19,0.12596266,0.14148268,0.25382972,0.47872496
e16fc7feb,0.25018457,0.25475162,0.25087506,0.24418874
f160ae385,0.24092366,0.24714626,0.25938687,0.2525432
70fb603fd,0.2114622,0.21598889,0.21857804,0.35397086
ed97d1485,0.24823128,0.25527602,0.25269765,0.24379507
09ca98f7b,0.27383512,0.2304073,0.22787495,0.26788265
8bb1c8a6f,0.25881493,0.23994297,0.23137942,0.26986268
80ae0a34f,0.1948443,0.19810048,0.22842713,0.37862808
5b4745340,0.14941867,0.20517647,0.25051492,0.39488995
628439a3a,0.17470321,0.19258355,0.21505608,0.41765717
46dea66ea,0.2682831,0.25822785,0.25073734,0.2227517
4103336dd,0.21518067,0.19050029,0.20068763,0.39363143
6ec9364a7,0.22967222,0.24733679,0.31564113,0.20734985
f9b0d3370,0.42643344,0.36188078,0.14895998,0.0627258
183eb3fe5,0.50188416,0.2968356,0.15462868,0.046651565
ace3a3299,0.29866353,0.277245,0.22901553,0.19507594
5dd3f3eb0,0.23326561,0.24546604,0.26701805,0.25425032
ace8a42bd,0.33036178,0.38053048,0.22136389,0.06774387
daabe5f9d,0.22911355,0.27644816,0.28957778,0.2048605
99ba1c605,0.264457,0.22588006,0.24957356,0.2600894
59e6d1d66,0.2728239,0.26477358,0.23818502,0.22421749
c66def50c,0.23178954,0.23681101,0.24620685,0.28519258
c5422c04b,0.23148987,0.24500674,0.25177404,0.27172935
91d6a2898,0.23740701,0.24578741,0.2627175,0.2540881
d20ea312e,0.45506215,0.2300138,0.19851579,0.11640826
f391fc44e,0.26874343,0.27925026,0.25516665,0.19683966
c0bc43dd6,0.18927099,0.19796142,0.30864242,0.3041252
e6dff6d40,0.25712612,0.26155487,0.24548501,0.23583399
167233db2,0.24312168,0.26536185,0.26340553,0.22811094
a94208b35,0.23694827,0.24829654,0.2623782,0.252377
6e3631a29,0.24476503,0.24202749,0.24555703,0.26765046
8a811328d,0.03604598,0.07384475,0.18462925,0.70548004
cf68421ff,0.3590049,0.24766183,0.216146,0.17718725
304f1260c,0.27264914,0.2592341,0.2719568,0.19615996
ab87287a4,0.2210258,0.24046314,0.309294,0.22921708
c12883eaa,0.23561445,0.30298927,0.2731849,0.18821137
d8727d356,0.114731744,0.11881274,0.2814477,0.48500782
dcb42ee1e,0.18662393,0.29220775,0.33003983,0.19112849
8361219e7,0.26256573,0.25815988,0.2555378,0.22373657
b99d5d532,0.13169838,0.20843449,0.2397493,0.42011783
5fe2e44a2,0.07777398,0.119228825,0.16195643,0.64104074
5962cfdd9,0.19820623,0.22862355,0.2907322,0.28243798
bed5b657b,0.11954069,0.15618521,0.29750597,0.42676812
6257ac9e4,0.29288244,0.2654569,0.23906142,0.20259924
1bbb46822,0.18083374,0.2877756,0.34700605,0.18438461
0c5fe8151,0.39849603,0.21273607,0.22620936,0.16255856
18f45d2ad,0.2193839,0.23091137,0.27942067,0.27028406
5b7fd5349,0.25731456,0.2644588,0.25081915,0.22740747
685b2cbe4,0.37577963,0.24905741,0.21015981,0.16500314
325a6a746,0.37018988,0.32095686,0.19922957,0.109623685
2f595e715,0.27135125,0.26146263,0.23797904,0.22920708
6e643eba1,0.2450154,0.25089446,0.25916985,0.2449203
6bf6880bd,0.17966859,0.18621123,0.20095676,0.4331634
ccccfeabe,0.15261334,0.14189519,0.21151045,0.49398103
d6ad64584,0.24001849,0.2638782,0.26841003,0.2276933
73a25206b,0.15581153,0.21681447,0.25876522,0.36860877
3433731c5,0.32703504,0.3166061,0.26000312,0.09635574
283d0763f,0.18204619,0.18889949,0.2233657,0.40568864
642a88a93,0.2908668,0.23074532,0.22087136,0.25751653
fe38b7b23,0.20282468,0.47727573,0.23109223,0.08880736
50ef65df7,0.078547515,0.13857503,0.37703055,0.4058469
6c7251bc8,0.24007867,0.23990038,0.2404562,0.27956477
abe8790ba,0.2605259,0.19263195,0.18763246,0.3592097
bea39d7ec,0.28202188,0.2598544,0.23557486,0.22254887
fc537bc7f,0.26023793,0.25468576,0.2488721,0.23620419
64a3f89ee,0.23464221,0.25525436,0.26229432,0.24780911
ed8e10562,0.23400822,0.23953168,0.27218992,0.2542702
9a96189d5,0.18791959,0.2620924,0.31997246,0.23001555
89c2d660c,0.24533597,0.22444905,0.23459789,0.29561707
d3c79cf76,0.09262135,0.15791135,0.23502584,0.5144415
ab09748d1,0.19860281,0.23502296,0.31797543,0.24839881
cdd50f583,0.2501157,0.26641864,0.27865633,0.20480937
7133307db,0.2448461,0.23688893,0.23881961,0.27944535
681be6214,0.23625329,0.23712352,0.25823686,0.26838633
c1278fe60,0.15063487,0.20879865,0.2633248,0.37724167
8421c66e6,0.22550048,0.24658282,0.2590978,0.26881889
78f87a45d,0.2607646,0.25971913,0.24582025,0.23369601
db4a0242a,0.112886384,0.18311235,0.3024518,0.40154946
3ce643dc5,0.27481458,0.26671386,0.24267416,0.21579742
9da5c9d23,0.2317185,0.251982,0.27954382,0.23675571
0b3f851f0,0.23975898,0.27538043,0.26721683,0.21764375
22cf2902d,0.2811169,0.28261575,0.25416386,0.1821035
22e9d72ce,0.27612588,0.2517488,0.24064143,0.23148392
8fc9d6c1a,0.22026196,0.23414102,0.25695252,0.28864446
191043d9c,0.23281421,0.2243918,0.24453545,0.29825854
b95928aef,0.42989054,0.25054467,0.14744125,0.17212354
f729f19c5,0.18013692,0.1754125,0.2040532,0.44039738
2483a71c4,0.29186878,0.2809641,0.2366884,0.1904787
37438ea50,0.30318832,0.36178905,0.2430909,0.0919317
fe9e5aa06,0.08222248,0.10664826,0.15802547,0.65310377
3c3b9b731,0.3014067,0.2321459,0.22640017,0.24004723
585a705fc,0.24767573,0.25926796,0.25523487,0.23782144
b4d341b10,0.2086139,0.2289584,0.30223954,0.26018816
180f1ef16,0.16585998,0.18398951,0.21032466,0.43982583
85fd5df90,0.3151144,0.27974996,0.22054018,0.18459544
42103b22e,0.106803514,0.4436924,0.3773942,0.07210991
7b49d0924,0.27891612,0.25816643,0.23919712,0.22372033
cef75bfab,0.3232107,0.24705699,0.22022006,0.20951226
c04cf0018,0.2728185,0.2415815,0.24785785,0.23774216
36cc00cf3,0.24122772,0.24050151,0.24549067,0.27278012
ccd14639f,0.1903265,0.19583963,0.29307535,0.32075852
4b949e5c7,0.4495757,0.31472924,0.16595237,0.06974271
5fd83540b,0.25026348,0.2729471,0.27005675,0.20673265
c68815d52,0.027859053,0.061603535,0.15113088,0.7594065
25bdd7d90,0.23654886,0.23880047,0.24780118,0.27684948
46f6472bb,0.22415358,0.22584003,0.2332956,0.3167108
a2e82a58a,0.22611575,0.24865104,0.24845436,0.27677885
944db63df,0.107273884,0.21357323,0.5587598,0.1203931
deb0ad8cd,0.13924444,0.13812858,0.2198414,0.50278556
6381b1706,0.3032078,0.4054127,0.21668126,0.07469821
100aed9a3,0.25102368,0.24033935,0.24316522,0.26547176
56b63bfb3,0.18167238,0.19585265,0.21654615,0.40592882
cf2ae9919,0.25673667,0.2637612,0.2500272,0.22947495
b906d9b78,0.5159284,0.24570647,0.121217266,0.117147885
df8425410,0.2587433,0.3920734,0.2507962,0.09838711
0fa6ba30b,0.24899055,0.2512887,0.25177145,0.2479493
4cdb41608,0.18858017,0.23502687,0.2623703,0.31402266
f24991ef7,0.45665258,0.23168194,0.20413399,0.1075315
54ec12bf6,0.16894327,0.22546548,0.33881253,0.26677874
a73b9eafd,0.17164579,0.18709944,0.21128294,0.42997184
e65daf4dd,0.20598592,0.2350122,0.29943314,0.25956875
f5fc7d4a5,0.3504093,0.35656628,0.19051132,0.102513105
b1307cb03,0.21575825,0.2779072,0.31311157,0.19322298
bfdde77ff,0.24713895,0.28999236,0.26737136,0.19549732
0d7247d3e,0.22793965,0.2328026,0.25816396,0.2810938
31dbaafaa,0.20135483,0.24079126,0.33514413,0.22270977
a99968c35,0.08717171,0.11711031,0.1964278,0.5992902
029469d58,0.10487246,0.1461853,0.18016239,0.5687799
cae5c7ef1,0.2761389,0.3137002,0.28450233,0.12565856
12e747332,0.19558108,0.22600125,0.29480445,0.2836132
965adb809,0.13920845,0.22672305,0.38390446,0.25016403
22a7a8a13,0.2431469,0.24692184,0.24352996,0.2664013
fa0295935,0.22908892,0.25835815,0.27810156,0.23445135
02387e247,0.2111701,0.23006515,0.2937572,0.26500753
7b8d76961,0.2425278,0.25356683,0.24833414,0.25557122
ebd128d90,0.31808499,0.25000802,0.22444709,0.20745991
da7bed1f8,0.2392902,0.23943268,0.24150777,0.27976933
2630db5dc,0.23271753,0.27745834,0.29247922,0.1973449
70ffcfbcb,0.29835516,0.27829108,0.22426482,0.19908895
a8249d599,0.4218374,0.3088316,0.1949681,0.07436291
3c273e42f,0.22179182,0.2488509,0.2318646,0.2974927
baefc2985,0.2715714,0.3626017,0.25901052,0.10681637
b58cef42d,0.28027984,0.26550394,0.25457603,0.19964017
4ef15a1c6,0.31781885,0.21994328,0.15775676,0.30448112
3b4b4cb9c,0.25834155,0.2933733,0.25517705,0.19310811
102ed9019,0.22220336,0.23006387,0.25037134,0.29736146
926070c80,0.20419657,0.22448519,0.20757148,0.36374676
dba9050f5,0.19371642,0.15484561,0.20446466,0.44697332
ed5c2d9dd,0.43164724,0.31208938,0.17186265,0.084400736
5b07e0e6a,0.31942275,0.27327052,0.22469646,0.18261027
7509ed502,0.23774092,0.23555273,0.23833959,0.28836676
a686164c9,0.27314872,0.2587211,0.2567664,0.21136375
734459ad1,0.0935344,0.13750707,0.23745435,0.5315042
878214747,0.2206901,0.2204468,0.37839016,0.18047294
4ec3a7275,0.284496,0.3168141,0.21097814,0.18771175
38436063c,0.21037947,0.22336783,0.2711072,0.2951455
06db81e31,0.2162806,0.2292168,0.26255125,0.29195136
a9575b655,0.26672247,0.3388172,0.26319128,0.13126904
fafa7ddb0,0.3268637,0.34370255,0.21556072,0.11387304
0858e3a6e,0.22822227,0.34134525,0.2645803,0.16585217
37e2f042b,0.24213278,0.25046983,0.2568043,0.2505931
faa62a75b,0.14513822,0.13145985,0.16021076,0.5631912
e73146163,0.2909424,0.23469166,0.23340039,0.24096553
ed5b8276f,0.23464984,0.26705042,0.29056787,0.20773187
5f5bd40ca,0.33487684,0.2661917,0.22313529,0.1757962
0a20eaed8,0.28867683,0.25332385,0.30421776,0.15378155
53bb1d133,0.071494475,0.10413813,0.27123556,0.5531318
e4f117930,0.17571922,0.18691687,0.22074462,0.4166193
89f229ee8,0.18697527,0.2093006,0.32752526,0.27619883
e6335223e,0.24510193,0.22950853,0.23745504,0.28793448
9f0635623,0.19496585,0.20139964,0.21870469,0.38492984
92a173c59,0.23058061,0.2536521,0.2933613,0.22240597
4ce0b81f5,0.24705845,0.2567372,0.2562385,0.23996586
c7a324d3d,0.25500858,0.2135236,0.3111021,0.22036572
7cc9b21fd,0.32869047,0.23586577,0.20166947,0.23377427
db61b1f31,0.2399868,0.24555732,0.2616968,0.2527591
7abe9a0a1,0.347968,0.24379063,0.17220262,0.23603874
4cb8fe436,0.08893848,0.13740508,0.16046226,0.61319417
2618aa6a2,0.268011,0.2771609,0.2728915,0.18193658
76aa06fb0,0.25600418,0.26110625,0.2566117,0.22627783
d15a5363e,0.16859454,0.18955669,0.29778928,0.3440595
2cd806c03,0.3121885,0.2782191,0.22274114,0.18685128
e2101b7d1,0.5519306,0.24678923,0.12763332,0.07364682
dd579722a,0.24189733,0.2595492,0.26385516,0.23469833
fddd6ef11,0.27390698,0.26334926,0.23954786,0.22319591
804d08f42,0.17268366,0.38537285,0.3550912,0.08685226
26a1a063b,0.32830983,0.27523625,0.22262663,0.17382728
9351d5173,0.23792371,0.30785254,0.3225729,0.13165087
b82ec4b47,0.24283983,0.2409923,0.24161358,0.27455428
8368a0a44,0.25866258,0.2635825,0.2501679,0.227587
965054b9e,0.23235914,0.27105525,0.2883277,0.20825793
c66946e39,0.112084754,0.11309256,0.19484702,0.57997566
e9e06e3f6,0.46100494,0.28523144,0.15740065,0.09636297
c8519aacb,0.24473266,0.25513816,0.25997767,0.2401515
8b1b5fcfc,0.09176468,0.282912,0.5405833,0.084740005
c2eec623c,0.23878224,0.22897147,0.23880427,0.293442
ca3312b77,0.24288447,0.22892174,0.23823561,0.28995818
7a785a607,0.16823784,0.17450209,0.21694013,0.44031996
eb22ed27d,0.12137898,0.1503471,0.20371333,0.5245606
79f8b048f,0.21822894,0.25435808,0.30153885,0.22587416
39e9ecb70,0.24345458,0.2389066,0.24660097,0.27103785
0822db812,0.27218676,0.31767404,0.2886999,0.121439315
74d7a26bc,0.2146031,0.2311917,0.2875885,0.2666167
5009ff19c,0.2484411,0.2611834,0.25078115,0.23959436
f53e55959,0.20504421,0.28786346,0.3390348,0.16805755
a9be5c4ab,0.20966673,0.22150873,0.21889096,0.34993356
718a5d950,0.27552056,0.28982896,0.24540576,0.18924472
6da06ed36,0.24476503,0.24202749,0.24555703,0.26765046
d21ed8b84,0.14212416,0.34109414,0.4115703,0.10521139
83d94a6e6,0.3559535,0.22685358,0.23734555,0.17984734
05312ba72,0.23458683,0.27357683,0.27383804,0.2179983
e3dbfe4c0,0.30684817,0.28233412,0.24626279,0.16455494
1eeb4ea81,0.18781377,0.19767751,0.21303336,0.40147534
3cc84c2f8,0.24189733,0.2595492,0.26385516,0.23469833
148686ce8,0.22341162,0.18749627,0.18956302,0.39952907
31b3d9b10,0.24395393,0.2589961,0.2609711,0.23607887
6c7db281b,0.24482864,0.24555668,0.25007284,0.25954184
e723eee29,0.27253324,0.25524288,0.24030523,0.23191866
d7f938acd,0.30235982,0.2195169,0.19248323,0.28564006
c54b26d73,0.23277238,0.24862602,0.2669756,0.25162596
e77f9e778,0.35666576,0.29347092,0.21566524,0.1341981
b6661be84,0.18132566,0.32975805,0.3260534,0.16286287
77c076881,0.19210896,0.2623289,0.3397802,0.20578192
9e2039291,0.17086062,0.28182256,0.35169163,0.19562519
67994352b,0.27264687,0.2498097,0.23239914,0.24514428
e6c917eb2,0.3139345,0.23400933,0.22928256,0.22277363
53895ad35,0.24145515,0.24545811,0.26172403,0.2513627
0f122f712,0.20800482,0.2297302,0.30535606,0.25690892
45ea16ef8,0.24738805,0.2565639,0.2567526,0.23929544
6917782f7,0.19262716,0.20340453,0.24785292,0.35611537
f44a6cdaf,0.2002118,0.21125133,0.23723818,0.3512987
cc60d07c7,0.06974059,0.10280058,0.23787679,0.589582
517a669f2,0.28942338,0.25817642,0.2387011,0.21369909
67ef0c9a6,0.23976709,0.37643236,0.243331,0.14046955
99a994cb1,0.10448509,0.22760612,0.5191574,0.14875136
c996b2baf,0.24482864,0.24555668,0.25007284,0.25954184
a42c62fc0,0.23322894,0.2295208,0.23803365,0.29921663
e10252ca3,0.22591388,0.21791652,0.34218496,0.21398465
bf6ef8c07,0.24640694,0.26471165,0.2592464,0.22963503
d1fa13f8d,0.22166976,0.23827623,0.2857713,0.25428268
729f4d5fa,0.25062016,0.24098577,0.27363405,0.23476002
38e87cee8,0.23216139,0.24075752,0.25776604,0.26931503
e6292a7b6,0.2741558,0.2713164,0.24457137,0.20995642
57dcbe4c9,0.17184272,0.1882158,0.20897934,0.43096215
afc933f32,0.2533864,0.25164396,0.24019478,0.25477487
21a7f4896,0.24289209,0.24926381,0.26082313,0.24702097
ab10e0e8c,0.3161448,0.33372805,0.21844524,0.13168192
8e1111452,0.28189167,0.27777338,0.25542128,0.18491365
7d7e57f81,0.22717431,0.24706802,0.2733148,0.25244287
9a5da8156,0.24924925,0.2750186,0.26939857,0.20633359
db957842b,0.18503983,0.22461884,0.33050746,0.25983387
49a867af7,0.09028652,0.12649249,0.25807953,0.5251415
22e1f3438,0.25704315,0.2269362,0.20277645,0.3132442
0594ed847,0.23840867,0.2503452,0.25417027,0.25707588
9c68827b5,0.24661306,0.21700203,0.23131709,0.30506784
33a9dff78,0.12521106,0.198833,0.2982722,0.37768376
a40a230be,0.40497497,0.3209996,0.18219477,0.09183065
3f834da3b,0.26276666,0.2640531,0.24657257,0.22660767
158b502d3,0.3056495,0.28371298,0.22349188,0.18714567
98565468b,0.3185013,0.260315,0.2270264,0.19415732
e0f3c756a,0.24706416,0.26040608,0.25605986,0.23646992
5a289a426,0.29261193,0.24007022,0.23749611,0.22982176
235572f38,0.25211203,0.26127976,0.24976858,0.2368396
11b3fd45f,0.2184206,0.24367979,0.24874422,0.2891554
cbaabed93,0.32327214,0.25458154,0.22762139,0.19452494
34221a4f8,0.27578014,0.27558506,0.24783914,0.20079567
eb81b0503,0.05032552,0.101413086,0.18518773,0.66307366
fbed8fc1a,0.3146454,0.28038934,0.2131577,0.19180757
d538c491f,0.24187708,0.23539095,0.24437943,0.27835256
508f87cfc,0.26356402,0.209862,0.2431801,0.2833939
e4460cb03,0.17766343,0.18937586,0.20937346,0.42358723
ee93b2d47,0.21606317,0.23290804,0.30167094,0.24935785
f3b52a69c,0.24500087,0.260983,0.2589103,0.23510584
f7675eb96,0.21773827,0.24114394,0.29670605,0.24441174
5f235ec16,0.21000211,0.17535605,0.2085723,0.40606955
cbd6b3064,0.38066134,0.23084313,0.25449526,0.13400027
c5072890c,0.22605312,0.2383291,0.2760956,0.2595222
97db95d21,0.264549,0.3327862,0.21534267,0.18732212
8cba08869,0.2026895,0.22877093,0.309675,0.25886455
699ee7fa6,0.2963579,0.26189497,0.23423742,0.2075097
059baa037,0.26224026,0.2432691,0.243211,0.25127965
786486296,0.22684768,0.23094234,0.2751786,0.26703137
68b8dab3b,0.15869881,0.14739515,0.2826042,0.41130185
6b5f208fc,0.23235822,0.26824665,0.2809971,0.21839802
8b8229f52,0.10409984,0.10982118,0.24018732,0.54589164
19db3e21f,0.17754656,0.34204456,0.3501153,0.13029358
e47aeed72,0.24613377,0.27917948,0.26141718,0.21326955
af514b027,0.22024715,0.22546327,0.26309165,0.29119793
d83dd7fc2,0.24145515,0.24545811,0.26172403,0.2513627
ea7fc7f4f,0.24307284,0.24590373,0.2596045,0.25141892
685010499,0.23972091,0.22623159,0.2328206,0.3012269
bc7eb8b16,0.25410953,0.23312472,0.24291852,0.26984724
d26ebd584,0.24513838,0.26383978,0.27627346,0.21474841
9f194db92,0.13533938,0.30241665,0.36780724,0.19443671
2a556d826,0.43946475,0.24262679,0.20684505,0.11106341
88cc9be30,0.17197718,0.3542993,0.3158657,0.15785782
cdcd32165,0.5937868,0.2669428,0.10837967,0.030890737
00f63c6fc,0.25705904,0.25696096,0.25262523,0.23335479
ab503c64a,0.28509414,0.2646023,0.2538719,0.19643167
f454ac205,0.23173569,0.23579259,0.24864756,0.28382415
c874c7c7c,0.1535279,0.28486207,0.2867973,0.27481273
611970ebc,0.15307659,0.2931151,0.30669528,0.24711303
3313aa06f,0.23624907,0.24569829,0.25085738,0.26719525
d680ddf5d,0.24196923,0.2869213,0.2664199,0.2046896
64f06dc3b,0.45019817,0.26031035,0.18494122,0.104550265
8a15669da,0.23901226,0.23946317,0.29105175,0.23047283
db8a8df8a,0.17409782,0.18664257,0.20924951,0.4300101
3ea49aa4f,0.24627705,0.25119162,0.24889319,0.25363815
cea2544a7,0.203301,0.4196175,0.31718472,0.059896797
ddae7aede,0.16333407,0.24282497,0.3156193,0.27822167
ae52ea5c4,0.2199662,0.23249063,0.28361645,0.26392674
a1c1dbf8a,0.25770375,0.24264719,0.23790242,0.26174664
5971694db,0.24307713,0.26740116,0.2567037,0.23281801
