PetID,nlp_proba_1,nlp_proba_2,nlp_proba_3,nlp_proba_4,nlp_pred
944db63df,0.032183547,0.26837072,0.6693242,0.030121515,3
deb0ad8cd,0.03140395,0.085271254,0.13557515,0.7477497,4
6381b1706,0.25701723,0.39768076,0.18648587,0.1588161,2
100aed9a3,0.015306603,0.01574204,0.015092212,0.9538591,4
56b63bfb3,0.07479652,0.08299072,0.06643758,0.77577513,4
cf2ae9919,0.58847374,0.33314905,0.07290501,0.005472283,1
b906d9b78,0.18693422,0.18599628,0.063705064,0.56336445,4
df8425410,0.07935962,0.8491565,0.06296204,0.0085218325,2
0fa6ba30b,0.42320985,0.3139566,0.21846703,0.04436658,1
4cdb41608,0.39735803,0.21374579,0.08186589,0.30703032,1
f24991ef7,0.31062952,0.36393642,0.13694502,0.188489,2
54ec12bf6,0.18509077,0.3113486,0.12412495,0.3794357,4
a73b9eafd,0.015500411,0.0065165604,0.0047683856,0.9732146,4
e65daf4dd,0.07546315,0.5598725,0.35210988,0.012554504,2
f5fc7d4a5,0.24613878,0.43668824,0.14866553,0.1685075,2
b1307cb03,0.088144824,0.24979895,0.61323935,0.048816957,3
bfdde77ff,0.13551423,0.5620813,0.28476998,0.017634455,2
0d7247d3e,0.120537825,0.038482174,0.29489553,0.54608446,4
31dbaafaa,0.34726614,0.3375986,0.11429573,0.20083961,1
a99968c35,0.19037136,0.24370338,0.13315967,0.4327656,4
029469d58,0.33111015,0.3922539,0.09967274,0.17696318,2
cae5c7ef1,0.04191597,0.5125966,0.39783272,0.047654707,2
12e747332,0.06972976,0.36665428,0.47274178,0.090874165,3
965adb809,0.07041935,0.60690224,0.2965487,0.026129687,2
22a7a8a13,0.09582311,0.14475162,0.20550703,0.55391824,4
fa0295935,0.0058867014,0.36778516,0.42350087,0.20282729,3
02387e247,0.110245585,0.7227713,0.16078435,0.0061987326,2
7b8d76961,0.30631915,0.26079014,0.07647052,0.3564202,4
ebd128d90,0.38398582,0.17939891,0.052703258,0.38391203,1
da7bed1f8,0.02283234,0.0157019,0.017513113,0.9439527,4
2630db5dc,0.071743585,0.25526685,0.67139137,0.0015982172,3
70ffcfbcb,0.27948678,0.7112027,0.0074023088,0.0019081521,2
a8249d599,0.21211879,0.30535498,0.16439128,0.3181349,4
3c273e42f,0.36512613,0.32487944,0.11369931,0.19629517,1
baefc2985,0.40668106,0.37540916,0.15316781,0.06474193,1
b58cef42d,0.0020280196,0.63209057,0.3647229,0.0011585178,2
4ef15a1c6,0.39588618,0.34274277,0.09545323,0.16591787,1
3b4b4cb9c,0.11489129,0.79828966,0.07908749,0.0077316086,2
102ed9019,0.1286723,0.5451326,0.029762434,0.2964327,2
926070c80,0.06725007,0.11404094,0.07830208,0.7404069,4
dba9050f5,0.19480707,0.15569313,0.10905303,0.54044676,4
ed5c2d9dd,0.23973238,0.34630042,0.18429768,0.22966951,2
5b07e0e6a,0.002249668,0.92210877,0.07496535,0.0006761531,2
7509ed502,0.024309348,0.08892352,0.023054466,0.86371267,4
a686164c9,0.0017160834,0.021914802,0.9738783,0.002490756,3
734459ad1,0.16148229,0.48209688,0.1584057,0.19801512,2
878214747,0.30726948,0.1474775,0.18250155,0.36275142,4
4ec3a7275,0.5198216,0.26828474,0.09687513,0.11501854,1
38436063c,0.06328203,0.784776,0.059591245,0.09235076,2
06db81e31,0.0020947598,0.14254205,0.63545954,0.21990362,3
a9575b655,0.397042,0.42490298,0.103033766,0.075021185,2
fafa7ddb0,0.36103705,0.38044912,0.08987855,0.16863534,2
0858e3a6e,0.45090714,0.33769232,0.09704297,0.114357635,1
37e2f042b,0.23461847,0.5889061,0.060779743,0.11569567,2
faa62a75b,0.018145574,0.015952358,0.016674466,0.9492276,4
e73146163,0.018860484,0.148659,0.1149109,0.71756965,4
ed5b8276f,0.050752666,0.07582804,0.86619097,0.007228363,3
5f5bd40ca,0.74478495,0.2099058,0.035802536,0.009506722,1
0a20eaed8,0.25040615,0.38774338,0.17407991,0.18777063,2
53bb1d133,0.07724156,0.352822,0.22846606,0.3414704,2
e4f117930,0.021013862,0.02470563,0.06626142,0.888019,4
89f229ee8,0.4140577,0.22038834,0.30553603,0.060017914,1
e6335223e,0.0015131922,0.006458057,0.043430883,0.94859785,4
9f0635623,0.19456385,0.07035905,0.047965042,0.687112,4
92a173c59,0.003930055,0.024105426,0.9645902,0.0073743095,3
4ce0b81f5,0.050619435,0.8510623,0.04429635,0.054021876,2
c7a324d3d,0.17856877,0.16360314,0.1782289,0.47959924,4
7cc9b21fd,0.32211792,0.42671907,0.13837887,0.11278412,2
db61b1f31,0.4362081,0.18528141,0.26202378,0.11648668,1
7abe9a0a1,0.37457493,0.19253764,0.0972582,0.33562922,1
4cb8fe436,0.03444391,0.06447762,0.043876767,0.85720176,4
2618aa6a2,0.31251636,0.2584778,0.4107587,0.018247169,3
76aa06fb0,0.28574526,0.48575765,0.21992621,0.008570897,2
d15a5363e,0.02828587,0.06491933,0.12752108,0.7792737,4
2cd806c03,0.2897723,0.16745561,0.12219481,0.42057726,4
e2101b7d1,0.3424761,0.2127652,0.13897654,0.3057821,1
dd579722a,0.07119266,0.4069436,0.5045932,0.017270524,3
fddd6ef11,0.24311283,0.6620003,0.08219712,0.012689789,2
804d08f42,0.1045687,0.2456271,0.5744179,0.07538637,3
26a1a063b,0.2645564,0.5243405,0.15634269,0.05476036,2
9351d5173,0.17934188,0.21234491,0.20465383,0.40365934,4
b82ec4b47,0.012318252,0.10247141,0.07703292,0.8081775,4
8368a0a44,0.0432286,0.5373727,0.40918282,0.010215845,2
965054b9e,0.08416964,0.5565762,0.28631434,0.07293985,2
c66946e39,0.16097493,0.10201997,0.080265954,0.6567392,4
e9e06e3f6,0.38782448,0.15473154,0.08487059,0.37257332,1
c8519aacb,0.010801874,0.7668194,0.18086623,0.041512437,2
8b1b5fcfc,0.02855282,0.4480547,0.50594866,0.017443737,3
c2eec623c,0.15893607,0.100475736,0.074838854,0.66574925,4
ca3312b77,0.15737557,0.03409451,0.026060227,0.7824697,4
7a785a607,0.007797265,0.030131519,0.02310499,0.9389663,4
eb22ed27d,0.418574,0.2916494,0.11679244,0.17298412,1
79f8b048f,0.079911396,0.12180217,0.7585884,0.03969806,3
39e9ecb70,0.004562722,0.005180453,0.003983854,0.9862729,4
0822db812,0.12815881,0.20888416,0.18684831,0.4761087,4
74d7a26bc,0.08989919,0.27531955,0.5340587,0.100722514,3
5009ff19c,0.025842179,0.71854544,0.13824628,0.11736608,2
f53e55959,0.23622695,0.26811725,0.4677281,0.027927762,3
a9be5c4ab,0.12652428,0.07934852,0.0803822,0.713745,4
718a5d950,0.30823746,0.39634278,0.13438685,0.16103293,2
6da06ed36,0.036697775,0.14665928,0.032706086,0.78393686,4
d21ed8b84,0.0462881,0.3409933,0.5799252,0.03279339,3
83d94a6e6,0.21108438,0.27906477,0.10920353,0.40064728,4
05312ba72,0.13891864,0.4527415,0.14754987,0.26079002,2
e3dbfe4c0,0.3480086,0.21376014,0.17372733,0.264504,1
1eeb4ea81,0.02139633,0.0267991,0.047240805,0.90456367,4
3cc84c2f8,0.016528133,0.26278263,0.7079985,0.012690682,3
148686ce8,0.052748624,0.038171604,0.055178136,0.8539017,4
31b3d9b10,0.034813326,0.26206875,0.62734026,0.07577762,3
6c7db281b,0.106075495,0.49732438,0.14586493,0.2507352,2
e723eee29,0.26773095,0.24863823,0.26591852,0.21771228,1
d7f938acd,0.09161405,0.07939072,0.062060215,0.76693505,4
c54b26d73,0.020903332,0.5044901,0.4686741,0.005932433,2
e77f9e778,0.34154746,0.34639674,0.124652885,0.1874029,2
b6661be84,0.3755303,0.27946502,0.08822207,0.25678262,1
77c076881,0.22694047,0.37913102,0.34635708,0.04757142,2
9e2039291,0.23679733,0.30609256,0.41998133,0.03712881,3
67994352b,0.77127475,0.16844764,0.024633989,0.035643652,1
e6c917eb2,0.108995736,0.06964482,0.112710185,0.7086492,4
53895ad35,0.1564979,0.749767,0.09134655,0.0023885185,2
0f122f712,0.24677536,0.4969644,0.25126135,0.0049989624,2
45ea16ef8,0.14106385,0.6779369,0.15016764,0.030831596,2
6917782f7,0.022802869,0.23632886,0.2217534,0.5191149,4
f44a6cdaf,0.024905434,0.3004117,0.07490178,0.59978104,4
cc60d07c7,0.05371739,0.24733317,0.43403894,0.26491046,3
517a669f2,0.16812015,0.2513729,0.029740138,0.5507668,4
67ef0c9a6,0.14630572,0.56287587,0.1893597,0.1014587,2
99a994cb1,0.05089537,0.21895401,0.68183,0.048320603,3
c996b2baf,0.37261888,0.25226536,0.17685708,0.19825861,1
a42c62fc0,0.7917681,0.028798403,0.015417393,0.1640161,1
e10252ca3,0.23557673,0.44361767,0.11893975,0.20186579,2
bf6ef8c07,0.008844865,0.8375052,0.13530827,0.01834161,2
d1fa13f8d,0.070486106,0.35389778,0.5090843,0.0665318,3
729f4d5fa,0.859237,0.13639517,0.0027542203,0.0016135826,1
38e87cee8,0.009945944,0.056144804,0.25282472,0.6810845,4
e6292a7b6,0.36141962,0.5478434,0.07392478,0.016812246,2
57dcbe4c9,0.0028937857,0.004353489,0.009764451,0.9829882,4
afc933f32,0.04276537,0.44864646,0.05542467,0.45316353,4
21a7f4896,0.01899929,0.6870951,0.25509036,0.038815264,2
ab10e0e8c,0.25123373,0.3443004,0.09032366,0.3141423,2
8e1111452,0.08891952,0.16344813,0.7381088,0.009523531,3
7d7e57f81,0.05657595,0.32724568,0.378003,0.23817542,3
9a5da8156,0.25086528,0.34570107,0.39928436,0.0041492577,3
db957842b,0.1703724,0.1545026,0.13982372,0.53530127,4
49a867af7,0.092438154,0.30951798,0.19530116,0.4027427,4
22e1f3438,0.31557232,0.26221952,0.12498064,0.29722756,1
0594ed847,0.14259495,0.6977635,0.078666024,0.080975436,2
9c68827b5,0.01725067,0.005684713,0.00593123,0.9711335,4
33a9dff78,0.027701382,0.08543892,0.17145617,0.71540356,4
a40a230be,0.47597462,0.25271198,0.09439107,0.17692235,1
3f834da3b,0.082124226,0.8764605,0.033898685,0.0075165434,2
158b502d3,0.037981987,0.8831907,0.066585116,0.012242147,2
98565468b,0.0064881593,0.9897711,0.0030794702,0.00066122593,2
e0f3c756a,0.121242486,0.76980364,0.105457716,0.00349617,2
5a289a426,0.05850799,0.15183623,0.11940317,0.6702526,4
235572f38,0.015897078,0.37540174,0.603375,0.0053262254,3
11b3fd45f,0.12672043,0.089445,0.09443461,0.68939996,4
cbaabed93,0.008538782,0.90528244,0.085874625,0.0003040646,2
34221a4f8,0.64252937,0.21522531,0.13498656,0.007258706,1
eb81b0503,0.03392382,0.10545962,0.056051534,0.804565,4
fbed8fc1a,0.37619677,0.29458022,0.09896669,0.23025635,1
d538c491f,0.12901214,0.56940293,0.122484885,0.17910007,2
508f87cfc,0.084458955,0.129357,0.10288769,0.6832964,4
e4460cb03,0.01126554,0.011366236,0.012793085,0.9645751,4
ee93b2d47,0.006315599,0.4163887,0.49170482,0.08559082,3
f3b52a69c,0.03089154,0.6220809,0.31246448,0.034563065,2
f7675eb96,0.002655193,0.84638226,0.1387778,0.012184795,2
5f235ec16,0.118388444,0.27577806,0.16282433,0.4430092,4
cbd6b3064,0.3633822,0.31646702,0.1628462,0.15730461,1
c5072890c,0.023654824,0.7491819,0.16383256,0.06333064,2
97db95d21,0.09674417,0.76258385,0.10785278,0.03281915,2
8cba08869,0.039937217,0.24728164,0.68274325,0.030037917,3
699ee7fa6,0.3380334,0.26964894,0.18640722,0.20591041,1
059baa037,0.05778076,0.09582507,0.03705849,0.80933565,4
786486296,0.21467522,0.7695609,0.01088253,0.004881406,2
68b8dab3b,0.19726573,0.2524073,0.25909624,0.2912307,4
6b5f208fc,0.004213482,0.814189,0.17921928,0.0023782358,2
8b8229f52,0.26306286,0.14205386,0.2435772,0.3513061,4
19db3e21f,0.10535244,0.31735325,0.21861632,0.358678,4
e47aeed72,0.020217033,0.95762783,0.020628473,0.0015265845,2
af514b027,0.20516442,0.5741767,0.05122259,0.16943622,2
d83dd7fc2,0.015506777,0.6750396,0.26094326,0.048510432,2
ea7fc7f4f,0.03565061,0.075142615,0.19685364,0.6923531,4
685010499,0.003644128,0.011060451,0.024498854,0.96079654,4
bc7eb8b16,0.023248393,0.02551142,0.048061233,0.9031789,4
d26ebd584,0.0020881651,0.24665761,0.7052439,0.046010364,3
9f194db92,0.037448764,0.43352512,0.22516939,0.30385673,2
2a556d826,0.23883602,0.46574754,0.10489332,0.19052312,2
88cc9be30,0.20162171,0.43137473,0.10242703,0.26457646,2
cdcd32165,0.40044394,0.38300827,0.19765326,0.018894529,1
00f63c6fc,0.015185127,0.86917484,0.115120664,0.000519334,2
ab503c64a,0.33877048,0.37985787,0.12282273,0.15854892,2
f454ac205,0.18389332,0.14722453,0.11663091,0.5522512,4
c874c7c7c,0.12494554,0.093417525,0.073663466,0.7079735,4
611970ebc,0.34771425,0.40893555,0.13666807,0.10668216,2
3313aa06f,0.52858514,0.40020332,0.059839103,0.011372446,1
d680ddf5d,0.001472847,0.9903289,0.008047018,0.000151267,2
64f06dc3b,0.10101702,0.17887025,0.14228372,0.577829,4
8a15669da,0.0055603515,0.06976341,0.92297596,0.001700332,3
db8a8df8a,0.0068183145,0.005312636,0.019212352,0.9686566,4
3ea49aa4f,0.570858,0.35900712,0.058806296,0.011328602,1
cea2544a7,0.1477184,0.2793583,0.47106865,0.10185471,3
ddae7aede,0.1875968,0.52051413,0.28076088,0.01112822,2
ae52ea5c4,0.11047794,0.8559507,0.027438486,0.0061327997,2
a1c1dbf8a,0.021297928,0.050144974,0.074751355,0.85380584,4
5971694db,0.20314355,0.41963208,0.13811594,0.23910844,2
dbabe4e51,0.04312463,0.11782883,0.054286286,0.7847603,4
355743336,0.07093341,0.73789895,0.12157182,0.069595836,2
355756bdc,0.017845979,0.17947522,0.78726715,0.015411696,3
184ea777b,0.03621873,0.24460474,0.12727828,0.59189826,4
36bb93372,0.041642357,0.31886524,0.11592778,0.52356464,4
596d784b2,0.1409144,0.28340223,0.10271641,0.47296706,4
f17d4ab32,0.53318465,0.25502595,0.21008849,0.001700951,1
d4f31b018,0.26521245,0.21629085,0.101268485,0.41722828,4
a68e8378d,0.16793516,0.47721073,0.3221758,0.03267832,2
163133ac9,0.20082507,0.4746656,0.0612955,0.2632138,2
11a993099,0.08894641,0.84199023,0.052318092,0.01674527,2
52e555a3a,0.15026765,0.6702057,0.12827758,0.051249098,2
b49c33f08,0.20105056,0.6271097,0.05044077,0.121398896,2
770eca5eb,0.15425336,0.08457557,0.061351847,0.69981927,4
9c4af0f83,0.36718357,0.10435595,0.11257286,0.41588753,4
daad5c208,0.271746,0.26185948,0.4332465,0.033148035,3
ab41920c4,0.4219457,0.28059542,0.076004274,0.2214546,1
b82317efb,0.44600213,0.32910892,0.103194185,0.12169481,1
b1818e562,0.18667153,0.49434114,0.28760275,0.03138455,2
902624c4b,0.031271517,0.041798312,0.15766652,0.7692637,4
2a06a5244,0.18285906,0.52378875,0.2745783,0.01877389,2
e472219f1,0.11905465,0.491178,0.36651948,0.023247814,2
74517d04f,0.0015631824,0.0033717551,0.0031930488,0.991872,4
7b8924342,0.41275173,0.47055012,0.072950356,0.04374772,2
603dbe569,0.35936388,0.22998808,0.31839538,0.09225264,1
f888d5f54,0.18843889,0.010841013,0.013151459,0.78756857,4
90204109f,0.029260118,0.051800065,0.07158562,0.8473542,4
f60ee7233,0.13484323,0.15974198,0.048661444,0.6567533,4
48432dfa0,0.0062001403,0.0054498515,0.036066182,0.9522839,4
3eb8ef7b3,0.12777536,0.3961777,0.23032188,0.24572508,2
21a56b530,0.014322124,0.74592304,0.20140287,0.038351923,2
c2ec1becc,0.043604042,0.3310524,0.18201618,0.44332743,4
a768123bd,0.046278555,0.47459328,0.44936764,0.029760528,2
f222ca167,0.17706424,0.19669299,0.34570554,0.28053722,3
577d15fea,0.081464216,0.34911937,0.35737404,0.21204239,3
1f72d4b56,0.271746,0.26185948,0.4332465,0.033148035,3
f95db0cb5,0.62882173,0.30972752,0.0337294,0.027721364,1
426bb5e4c,0.105941236,0.20607074,0.28698468,0.40100333,4
e3749ff79,0.0022684885,0.9748464,0.02228396,0.00060119573,2
6561001c8,0.40054777,0.19755179,0.05763841,0.34426206,1
6cdc6cab4,0.53193873,0.40238678,0.064061604,0.0016128826,1
5a3113fdd,0.332495,0.31286967,0.09744052,0.2571948,1
64f5e2165,0.39576048,0.5139586,0.04391532,0.046365645,2
b310f969f,0.10886097,0.07330578,0.5073502,0.31048307,3
502d58dea,0.30860692,0.23614635,0.18046908,0.27477768,1
d0bf2b3bf,0.53503186,0.3887417,0.058066342,0.018160114,1
013527aeb,0.19395147,0.17188875,0.08481557,0.5493442,4
a009a2f0f,0.28517213,0.52565587,0.07597289,0.1131991,2
00af25fc0,0.1477937,0.29054087,0.19414097,0.36752447,4
b5b6b9398,0.43534723,0.3682807,0.08570507,0.11066706,1
bb5f471dd,0.14840136,0.17724979,0.6601896,0.01415925,3
c1f16a59a,0.28331834,0.36245984,0.13744855,0.21677333,2
6f1e6e8ed,0.2610268,0.45306838,0.120956734,0.16494815,2
9ce27322b,0.46519545,0.30066243,0.078732766,0.15540938,1
c58018973,0.31039712,0.4270407,0.11402547,0.14853677,2
189bb90dc,0.58499765,0.17967288,0.19841906,0.03691035,1
dd5797b7f,0.048739813,0.23443764,0.16235034,0.5544722,4
78b51f6a0,0.09125854,0.87577564,0.026459226,0.006506675,2
ca74b17a9,0.62173253,0.16470785,0.1267667,0.08679293,1
476b3dbe5,0.1859219,0.07852467,0.04386585,0.6916875,4
1b6d1b049,0.20950854,0.34161088,0.14480345,0.30407703,2
01ba86830,0.31506088,0.13696398,0.12423425,0.42374086,4
6f14bc8cd,0.2953581,0.4894492,0.08735962,0.12783307,2
e3427692e,0.31735218,0.26568103,0.21207161,0.20489518,1
9160fdb5f,0.10650598,0.06735297,0.15209278,0.6740483,4
a85457e16,0.44277996,0.36575162,0.12940155,0.062066864,1
2d441a71b,0.24602935,0.67673624,0.07296526,0.0042691147,2
0ff50cbd5,0.06599075,0.20175643,0.6711602,0.06109264,3
a9772bfa3,0.25675443,0.40902618,0.19684632,0.13737312,2
7867f152c,0.06750791,0.8634204,0.051736426,0.01733521,2
23941ded4,0.025866335,0.7418109,0.15940803,0.0729147,2
69df3f618,0.18514717,0.7069157,0.09052756,0.017409548,2
efa71e34a,0.025274746,0.030659452,0.79946244,0.14460336,3
a6c9fd936,0.22347459,0.5702334,0.08119834,0.12509367,2
e418eb448,0.017553927,0.34855926,0.35738647,0.2765004,3
3335796f3,0.19104044,0.4723243,0.18314907,0.15348618,2
f06da7096,0.020734275,0.023862913,0.1018483,0.85355455,4
62dc0532f,0.4376453,0.10310115,0.07853962,0.38071397,1
239844635,0.45435345,0.24305777,0.09173889,0.21084985,1
ab94dbe57,0.014874054,0.6213445,0.35875025,0.0050312006,2
e811cd880,0.745044,0.18584195,0.040198036,0.028916081,1
4d2dec2f3,0.4723094,0.3647219,0.1551341,0.007834694,1
92935062a,0.030265251,0.0034222382,0.0054335212,0.96087897,4
cdb4a7a7d,0.21479294,0.368173,0.26434657,0.15268752,2
25ef79825,0.11996383,0.114374064,0.31886765,0.44679442,4
8d5678b98,0.073906355,0.3727587,0.5288404,0.024494538,3
7a5091ca2,0.29008347,0.5159365,0.13844316,0.055536862,2
b67778d17,0.032197025,0.19209431,0.7161106,0.059598103,3
889ae00e3,0.013142103,0.00914651,0.013196693,0.9645147,4
865e968b4,0.23546013,0.21296634,0.087110095,0.4644634,4
ac813296c,0.121737584,0.115414396,0.6524805,0.11036757,3
a978a37e7,0.12001823,0.6869982,0.1922315,0.00075204106,2
90ce48a71,0.42889136,0.30548796,0.23029657,0.03532415,1
9a1a1d801,0.12051482,0.13672589,0.12186992,0.62088937,4
5ee1c77a0,0.017069623,0.029186923,0.041370567,0.9123729,4
8dfc9cc69,0.1964719,0.076618165,0.13413505,0.5927749,4
404eb3b06,0.5217025,0.17232618,0.026842996,0.27912834,1
88c0e21d1,0.38989866,0.45039454,0.13178195,0.027924828,2
c82e4964c,0.09729664,0.33665037,0.2558736,0.3101794,2
2a5e70892,0.13437407,0.2153889,0.13106859,0.51916844,4
f6c14900d,0.0081608305,0.4074184,0.5760307,0.0083900895,3
6774f84e3,0.27770796,0.21954328,0.06396128,0.43878752,4
3d985e1bf,0.04893888,0.02266222,0.032071903,0.896327,4
e2f39a17e,0.15105033,0.4001398,0.27854753,0.17026226,2
fadae6510,0.008670231,0.046805,0.9113097,0.03321496,3
204ca9f14,0.3502521,0.28979638,0.09126146,0.26869002,1
607744326,0.32192698,0.51653105,0.14491624,0.016625714,2
e633386b0,0.05785697,0.046772268,0.04310732,0.8522635,4
1fecd2bab,0.14569534,0.47683114,0.074308656,0.30316487,2
0b4a33baa,0.24058546,0.74695915,0.011311082,0.0011442841,2
086e528f0,0.09201799,0.11999341,0.12345961,0.664529,4
015c353ce,0.046018217,0.2486423,0.6329974,0.07234207,3
c2deaf1e4,0.41242763,0.25491956,0.10576901,0.22688384,1
10e27da02,0.042184845,0.32560802,0.18588969,0.44631746,4
9945b5ac5,0.06473865,0.7202499,0.20764922,0.00736229,2
271bb0de8,0.027559476,0.67458004,0.221343,0.07651746,2
8685a0b1c,0.2973276,0.54171854,0.09188805,0.0690658,2
73c4d95a2,0.14239994,0.17492142,0.52454746,0.15813117,3
7d1d0d496,0.10524324,0.7544129,0.038694873,0.10164893,2
eb8aeff64,0.27827072,0.3206806,0.33237976,0.06866894,3
f819c7b65,0.01147067,0.01668939,0.012461622,0.9593783,4
b08012e7f,0.012709907,0.024905784,0.08512924,0.8772551,4
44fff524f,0.49773708,0.022883462,0.012051714,0.4673277,1
5407c6e1a,0.123746574,0.69289064,0.1748753,0.008487526,2
e90137a54,0.006074805,0.0033018864,0.002506176,0.98811716,4
91a4c6b77,0.31737834,0.4015218,0.099371284,0.18172851,2
e86af84c5,0.038825363,0.39513835,0.07036247,0.49567387,4
77d395a82,0.028741866,0.25584182,0.6588425,0.0565738,3
072ae6d9e,0.007793904,0.0057288427,0.016999831,0.9694774,4
db77fdb46,0.0021245198,0.033370625,0.05250789,0.91199696,4
5884b684d,0.46778083,0.34231666,0.15426213,0.035640366,1
761523328,0.5017999,0.293832,0.09914224,0.10522587,1
8a7fcc8cd,0.029367326,0.22113279,0.67157525,0.07792464,3
215b68785,0.08654533,0.31040004,0.05624956,0.5468051,4
ecad98f44,0.090468004,0.62160593,0.2713878,0.01653831,2
6ea6cde88,0.3211209,0.31621993,0.12234593,0.24031326,1
035ff37c6,0.60586935,0.2613158,0.08525409,0.04756072,1
e935ae1d8,0.70695376,0.28471884,0.0018802588,0.0064471066,1
f6e56c908,0.20888545,0.23562966,0.109595515,0.44588944,4
0499e1ea8,0.05545384,0.094550915,0.06348647,0.78650874,4
03ea48efa,0.11375961,0.18563809,0.286787,0.41381535,4
8aaff4d83,0.27550834,0.19979447,0.09532495,0.42937225,4
c026becc2,0.092598654,0.07306938,0.4189706,0.41536137,3
082838f84,0.113910854,0.13939753,0.22234404,0.5243476,4
b460a9761,0.07468174,0.13794549,0.0652101,0.7221627,4
4dff83c9f,0.029065866,0.18535367,0.75215644,0.033424087,3
628f11673,0.1251981,0.5613431,0.29357523,0.01988361,2
1b5e18242,0.89402604,0.058899038,0.0030158376,0.044059146,1
0c5dbd29f,0.6849333,0.17608795,0.035003558,0.10397519,1
1398adca0,0.18573149,0.34864914,0.13757025,0.3280491,2
5ff1a0cae,0.2824693,0.42980608,0.07808352,0.20964113,2
279a5187c,0.06822361,0.07207162,0.06403709,0.79566765,4
5bd62c76f,0.23815948,0.34942716,0.10159198,0.31082132,2
bb74a9d58,0.2910728,0.29510203,0.1335109,0.28031433,2
243f7f43e,0.12710558,0.21416005,0.13896152,0.5197728,4
2962fc103,0.47598618,0.2896609,0.17626958,0.058083314,1
f84b22dae,0.12110903,0.16105177,0.18326524,0.534574,4
4f279d30c,0.12787384,0.36774072,0.4124454,0.09194013,3
58a4768a6,0.37650302,0.24522398,0.3238093,0.054463748,1
22145fe75,0.03282309,0.8449846,0.06029623,0.061896104,2
1171c9a41,0.094483025,0.16712625,0.5389448,0.19944596,3
86e1089a3,0.106494,0.5018924,0.35130718,0.04030643,2
4f8a564a2,0.013224499,0.30127805,0.3881222,0.29737523,3
bf8aa8f96,0.19088662,0.16981392,0.20861748,0.43068206,4
7a7835503,0.48240933,0.30197805,0.17665303,0.038959637,1
9f2948e8e,0.35928953,0.2966545,0.29801095,0.04604501,1
d4e6a9aab,0.18087529,0.20329797,0.30609435,0.30973238,4
894da0f10,0.17628616,0.3764944,0.027463302,0.41975608,4
cf7d3eec0,0.1744074,0.25665945,0.47095102,0.09798211,3
53ef098c0,0.7588669,0.23015982,0.009269235,0.0017040765,1
244cca93e,0.4776794,0.26005632,0.08368653,0.17857774,1
9b1b9876d,0.16850458,0.07228493,0.022964854,0.7362457,4
2f4c6ada3,0.25400752,0.36787513,0.1864303,0.19168705,2
4a9793dfb,0.25128785,0.5627728,0.07309972,0.11283964,2
dde0775b8,0.017389487,0.017271003,0.010487873,0.95485157,4
ba2d4e877,0.32434428,0.30719593,0.247608,0.120851755,1
0f366f264,0.18669921,0.6009276,0.20658946,0.0057837446,2
f5170bc70,0.08293173,0.11092778,0.13646394,0.66967654,4
3bb5061e6,0.10396298,0.6409607,0.18747233,0.06760397,2
cf574d89c,0.40437663,0.20440827,0.12700433,0.2642108,1
319f3e6e7,0.0048403917,0.0018193105,0.0035089217,0.9898314,4
078a26f06,0.08228412,0.11601233,0.08495952,0.716744,4
db0875ffd,0.36645347,0.32782635,0.10080584,0.20491433,1
e3897d3cb,0.023508066,0.03734588,0.03655522,0.90259075,4
6a5c652b5,0.010091165,0.010878759,0.07498391,0.9040461,4
76024f2ed,0.04785964,0.09092939,0.06271863,0.7984924,4
f1d86e6ea,0.02744602,0.48403957,0.45538408,0.03313036,2
3be9dc4cd,0.25754324,0.3378516,0.17270508,0.23190004,2
b16c55a91,0.10207747,0.06886305,0.041292287,0.7877672,4
ffaa73202,0.16698973,0.09869668,0.08443735,0.64987624,4
252b8d395,0.0062472634,0.13053036,0.75925976,0.10396263,3
406f92f52,0.19888264,0.40996912,0.16019678,0.23095153,2
0f796d3f9,0.33193168,0.32785833,0.12756194,0.21264806,1
4b378329b,0.77333677,0.19466479,0.022495758,0.009502729,1
189637f90,0.07234741,0.55050033,0.32945597,0.047696248,2
34dc86aae,0.041415457,0.056055058,0.18458752,0.717942,4
2bf2c6260,0.2909232,0.5234494,0.18243156,0.003195811,2
1dc90fbb8,0.06101292,0.08965155,0.81107134,0.038264234,3
afe326f34,0.28282627,0.25354052,0.36887196,0.094761275,3
5c94ecc07,0.30909914,0.45535454,0.08486549,0.15068081,2
cea713af9,0.066860884,0.44229165,0.41656125,0.074286215,2
6cf098e3a,0.6913103,0.29522112,0.0068354206,0.0066331546,1
56e91b142,0.009712908,0.55578756,0.41265294,0.021846576,2
c8b38c65e,0.014482448,0.07402354,0.04382278,0.8676713,4
ae0076e01,0.0034228642,0.10940119,0.7320201,0.15515591,3
ac1b33d79,0.3960431,0.35747537,0.2162431,0.030238343,1
3d8760efc,0.10878278,0.19944684,0.23439232,0.45737806,4
db05d2fb1,0.26275915,0.3876931,0.24003524,0.1095125,2
4068b452d,0.27401024,0.25095263,0.09325301,0.3817841,4
e4eccb132,0.26340225,0.17372185,0.16035862,0.40251735,4
569e2b299,0.21815495,0.30674168,0.19557816,0.2795252,2
34cedf9bb,0.41458994,0.33003554,0.098172046,0.15720248,1
f5b2c6fc0,0.378377,0.41939315,0.08770349,0.11452639,2
45271caa8,0.09782614,0.7807148,0.11171806,0.009741054,2
