PetID,pred_0,pred_1,pred_2,pred_3
120ae4dd3,0.1853302,0.27590454,0.23098569,0.3077796
5096467b6,0.1518443,0.21495852,0.16505167,0.46814552
fd740c8dc,0.24993213,0.3065252,0.24960937,0.19393331
b3f83cef6,0.12253738,0.2909139,0.11537813,0.47117057
120805f93,0.21738696,0.30039227,0.18022516,0.3019956
81d6d070c,0.13419607,0.36841604,0.17638469,0.32100317
fd2f64ea7,0.19329314,0.20884311,0.20733741,0.39052632
53b89efb9,0.21446957,0.341198,0.16681656,0.27751586
5a181c011,0.1613115,0.34574503,0.29970607,0.19323741
3e82e76cb,0.16707772,0.22621013,0.19045654,0.4162556
ef06f5641,0.14610003,0.14356609,0.08976489,0.620569
3bc0357ce,0.27093673,0.24333659,0.18272309,0.30300358
099115d38,0.1151331,0.42845148,0.2954613,0.16095412
79b439763,0.15793245,0.26513687,0.18704654,0.38988414
1d13441b9,0.23417288,0.33158576,0.20577712,0.22846423
fee5e43b2,0.17663302,0.18043403,0.21756287,0.42537007
8e0d93659,0.17191543,0.30474854,0.2623505,0.26098555
5f79b840f,0.17868213,0.2618362,0.17506438,0.38441727
f8b975c1f,0.092986315,0.23492977,0.19916803,0.4729159
871a00e21,0.15429424,0.3887864,0.21018876,0.24673061
59a3ee7ff,0.3059755,0.29964247,0.14473231,0.24964972
476d40031,0.068070814,0.26257643,0.60289145,0.066461325
9d76ed82f,0.25017896,0.20329697,0.20548809,0.341036
beb93c6ab,0.24289685,0.15239063,0.19899939,0.4057131
de41ebc79,0.1706613,0.23715809,0.14801672,0.4441639
dbe634a4c,0.20407546,0.30983138,0.28782243,0.19827075
b446053b6,0.14280137,0.3003553,0.19527243,0.3615709
c220b4764,0.17635342,0.26895145,0.1642675,0.39042762
0d3081480,0.3920871,0.25056693,0.12790611,0.22943985
9dfee7db3,0.14141496,0.17166643,0.19877358,0.48814505
1380b76cf,0.26935068,0.31451577,0.11780286,0.29833066
84b297843,0.21011792,0.23263454,0.10641134,0.45083618
6bed4e9d5,0.20136389,0.36834168,0.19194563,0.2383488
7cf995ca4,0.16178083,0.4969717,0.123820476,0.21742699
eb7f34ac5,0.19582634,0.26072162,0.18914703,0.354305
bd54c995a,0.11813419,0.29325157,0.24421538,0.34439886
f03a41229,0.16386457,0.25398892,0.19571307,0.38643345
e8f6ede8c,0.16227673,0.2035334,0.14725426,0.48693562
4d767b639,0.09272231,0.18086442,0.20636989,0.5200434
ef0b07c6b,0.115231454,0.40630886,0.30780837,0.1706513
365aaebc8,0.25089797,0.18340881,0.10849837,0.45719483
dcd0002db,0.12253538,0.19997607,0.13813587,0.5393527
1d8dd930a,0.22693548,0.3405108,0.14112236,0.2914314
52c49d6b6,0.16660924,0.31733817,0.09727841,0.4187742
80034deb8,0.2563149,0.19559783,0.26671058,0.2813767
48c9474d9,0.12480773,0.19944859,0.2738689,0.4018748
6b29b45d9,0.1484346,0.18681529,0.27270973,0.39204037
33f28ad35,0.16721196,0.2784683,0.1603504,0.39396933
2f0805ceb,0.31750005,0.28501225,0.16263002,0.23485768
fb9783859,0.07137686,0.0953454,0.07381562,0.7594621
e348d720a,0.35371807,0.24286559,0.19359134,0.209825
1d373c973,0.14979859,0.12713292,0.08543714,0.63763136
b9e27a268,0.22507823,0.37415624,0.26786312,0.1329024
6c55e596d,0.14308047,0.32158542,0.26044905,0.27488503
e0bf99ea2,0.13796598,0.2452102,0.20635132,0.41047248
184a51562,0.14320262,0.31853783,0.28023016,0.25802937
a16c6d55d,0.21864225,0.29594016,0.2401643,0.24525331
3de1de812,0.073636,0.31846833,0.5425065,0.06538918
aa0d42c80,0.16787674,0.39205432,0.15771624,0.28235272
258026ebe,0.19567089,0.15997495,0.20523363,0.43912053
3a1f2a306,0.14466943,0.3179642,0.10978206,0.42758432
e86d8e932,0.29559827,0.14716034,0.094290406,0.46295097
72b0f5c4d,0.15885386,0.19533275,0.16078766,0.48502573
43ddb2eb4,0.10916825,0.19822331,0.24690162,0.4457068
2dd6e4186,0.18654051,0.33511773,0.31610924,0.1622325
66f6cd1cb,0.08477009,0.14822501,0.085078984,0.6819259
20559d623,0.07058885,0.3013593,0.56558406,0.06246775
f845bd0c0,0.3041873,0.24374937,0.18928002,0.26278332
6ea2ddaf2,0.09872704,0.2010293,0.1944728,0.50577086
e6645c764,0.14851682,0.47463924,0.18746391,0.18938003
543130f60,0.19877763,0.26033318,0.11527626,0.4256129
c382bae22,0.15034582,0.29727206,0.2148627,0.33751944
79786edcd,0.21196212,0.32538012,0.20631452,0.25634325
aecff5a85,0.2244296,0.1945503,0.20787804,0.37314206
cd89328a8,0.1584148,0.28970003,0.21655424,0.3353309
d9f512b8b,0.23929064,0.1376434,0.21775983,0.40530613
6e06e37bc,0.12421236,0.29485,0.4109543,0.16998333
d9fca8be8,0.19275953,0.22558318,0.18691719,0.3947401
22992ecd0,0.17227578,0.3245768,0.3113444,0.19180302
539177546,0.23149216,0.3909562,0.19404589,0.18350577
996b92780,0.18353717,0.1933348,0.17906144,0.44406658
dfdbfce71,0.2604476,0.3459829,0.17311668,0.22045283
e5ffc0a9d,0.09753389,0.19897765,0.27704385,0.42644462
f99a5e817,0.11090013,0.15523222,0.105979875,0.6278878
3ee05e0d5,0.16500741,0.20488709,0.21174131,0.4183642
2352b7f0e,0.13826817,0.30428272,0.32125637,0.23619273
02401db5e,0.16424866,0.20891657,0.22403406,0.4028007
b0c2a069c,0.19556575,0.34588426,0.1901518,0.2683982
3c43b7541,0.18294446,0.39764047,0.18711093,0.23230416
c239d1834,0.22180602,0.2865293,0.25250247,0.23916218
2d19917cb,0.29699987,0.34319773,0.13665679,0.22314559
06afa3c64,0.17648296,0.20877875,0.16076493,0.45397335
f86f15c15,0.16085458,0.28522018,0.14679092,0.40713435
d4b2dcfb6,0.24680723,0.30065712,0.19169492,0.2608407
d560b8003,0.11494282,0.39385986,0.16512446,0.32607287
ce971a506,0.14303534,0.21017222,0.23368774,0.41310468
a21b2a42c,0.13779639,0.25342605,0.34118235,0.26759523
c39793853,0.16173232,0.15970984,0.22550969,0.45304817
f77a6e11c,0.18439443,0.3278702,0.16567187,0.32206348
6cb5e1b06,0.16703326,0.20697403,0.20260406,0.42338866
81ffabdc8,0.17210908,0.22072846,0.25667503,0.3504874
8d92ada81,0.3485036,0.34255537,0.18841825,0.120522775
1c4d6faac,0.12717052,0.1858129,0.19887131,0.48814526
f52510492,0.19386928,0.19578855,0.1837846,0.42655757
96ad2141c,0.20235966,0.24608801,0.16998194,0.3815704
c4ea89ddb,0.15738383,0.4479105,0.2997159,0.09498978
897fde926,0.15685943,0.30723023,0.28941247,0.24649787
e7fae9937,0.14018801,0.33623293,0.20882145,0.31475762
5f3a4dab0,0.17624834,0.21912268,0.18485942,0.41976956
d4c6c89ab,0.12413314,0.29485443,0.37409,0.20692243
2619f003d,0.2366827,0.28435495,0.15552573,0.32343662
46fdbf640,0.13149099,0.37667656,0.25378945,0.238043
6d22192b4,0.19524145,0.3414005,0.187237,0.27612105
27ce98a2e,0.17680255,0.34488124,0.15473665,0.32357958
0fa63169f,0.18546773,0.2077352,0.18051672,0.42628035
4dcee3363,0.183095,0.23990615,0.18594535,0.3910535
48615e613,0.17925863,0.23605798,0.29561746,0.28906593
725ee6572,0.16659628,0.22857504,0.18745977,0.41736892
137916924,0.19413498,0.25606948,0.14446025,0.4053353
d6b0d8aa9,0.20303799,0.18575434,0.16757907,0.44362858
18734d13e,0.12466727,0.25335094,0.25178763,0.37019414
a31b05e99,0.14903606,0.30352497,0.19900106,0.3484379
8ff8aefca,0.39396623,0.27572745,0.15204103,0.1782653
faf13c5cd,0.19800039,0.31176448,0.20937747,0.28085768
a2cf852c0,0.16017662,0.2632835,0.11816614,0.45837376
7fb135352,0.1079098,0.3558844,0.37903586,0.15716994
e507f855b,0.15325953,0.27549002,0.22303386,0.34821662
a972114e1,0.12542062,0.17438196,0.2105367,0.4896607
df09bd082,0.20767729,0.44147393,0.14442927,0.20641951
29e6c171d,0.22259359,0.24468003,0.2833923,0.24933408
388cd5b9c,0.13892059,0.16914324,0.23521067,0.45672548
4edc9ecc5,0.13327906,0.15195896,0.18964586,0.52511615
059d8d91f,0.24056473,0.33214712,0.15870346,0.26858467
47cda4c03,0.2412019,0.19462122,0.19094859,0.37322828
7d7eef3d3,0.15969661,0.25356302,0.20525675,0.3814836
b05a3ca1d,0.13737045,0.15793808,0.2165368,0.48815468
2e1fcc8c4,0.2632867,0.33394697,0.17740129,0.22536501
58a10d0cd,0.30103585,0.2500724,0.16354823,0.28534353
fe83618e5,0.1389997,0.2087337,0.20802468,0.44424194
18427ab22,0.12620515,0.21964079,0.3441392,0.31001487
98231df17,0.11103911,0.15796685,0.122911625,0.6080824
bbdcd94a9,0.13988185,0.25018522,0.15794079,0.45199212
208beeb80,0.2328842,0.22988737,0.116510734,0.42071772
a143b5edf,0.18909225,0.2369819,0.10923329,0.46469256
48cb3c66a,0.20758294,0.4181389,0.2094377,0.16484049
fb6c5726f,0.27060208,0.29182214,0.17606376,0.261512
c863daf49,0.17787324,0.28332135,0.33483928,0.20396611
e60bbc064,0.25710896,0.27515617,0.22991954,0.23781535
bd0a144b0,0.20743331,0.18917502,0.29858375,0.3048079
3c7dd9982,0.14811975,0.08936478,0.061165474,0.70135
748943e29,0.2731909,0.23195802,0.21353865,0.28131247
7b3332622,0.2056321,0.29917833,0.19338296,0.3018066
662564431,0.19011158,0.38235667,0.15304402,0.27448773
3afe6f1fc,0.11680738,0.19948646,0.21341822,0.47028795
cd4b05b8c,0.2066328,0.30391964,0.11739037,0.37205717
c14530f38,0.188836,0.25095263,0.17122394,0.38898745
99d5d4d41,0.22209702,0.5864554,0.11643932,0.07500824
0f24b6cd6,0.2524459,0.2199568,0.1366768,0.39092052
fe3a83fe5,0.17587486,0.20043173,0.20837213,0.4153213
9981290b2,0.083271876,0.19571616,0.16790755,0.5531044
82aa52460,0.16253744,0.25735977,0.12483836,0.45526442
add617e3c,0.1786671,0.2757387,0.15699036,0.38860387
86e49d18d,0.19238803,0.24176864,0.1432746,0.42256874
75310196e,0.13530992,0.15844063,0.115316324,0.5909331
a0c1384d1,0.15718815,0.24036233,0.20221293,0.40023658
3acfe9fcd,0.17149429,0.19516075,0.1050201,0.52832484
7395e5c70,0.25120112,0.23413779,0.19495098,0.31971014
4427541c0,0.21514046,0.23400769,0.2021508,0.34870106
2185647c2,0.21451612,0.16483888,0.18141967,0.43922535
1a2f33fec,0.13975367,0.24180898,0.15493667,0.46350068
16504b328,0.28707033,0.17222759,0.10275875,0.43794334
3004c3401,0.27382275,0.40968922,0.14488876,0.17159928
d1d9012db,0.23880462,0.2643982,0.21396117,0.28283602
35d860fe5,0.13436678,0.44917026,0.27798662,0.13847634
ef8782012,0.17362227,0.22243778,0.2094429,0.39449707
9817c3ef1,0.11273264,0.2946956,0.3488888,0.24368297
2b6fe231b,0.27377975,0.21053034,0.18870516,0.32698476
6be0a8fcd,0.19689588,0.35152575,0.22204097,0.2295374
da3702af2,0.22397988,0.15624157,0.14854503,0.47123352
c994bc1b2,0.15662825,0.30363315,0.20765892,0.3320797
ef5b463d4,0.2083015,0.25382775,0.260176,0.27769476
f53c216e2,0.16848925,0.23774326,0.19425417,0.3995133
9278f7216,0.21868415,0.30875117,0.2839642,0.1886005
206dbf18e,0.21600516,0.33083466,0.20068821,0.25247195
2cf4994e7,0.21501715,0.26694927,0.16770934,0.35032424
c7b468b32,0.14978127,0.35879505,0.23802274,0.25340092
0bd394ec8,0.18192889,0.30350137,0.17216301,0.34240672
7db48c47a,0.26732707,0.27406466,0.13173142,0.32687688
75a803430,0.13105266,0.28783098,0.2201892,0.36092716
76de48e98,0.08373461,0.2777843,0.5616214,0.07685968
d5b9e0322,0.179854,0.20525965,0.21561036,0.399276
6f07e7abf,0.3107293,0.38672185,0.14893733,0.15361151
1dd6be0bc,0.18816853,0.18432534,0.30941886,0.31808728
8daa38a67,0.1533197,0.27940628,0.14961864,0.41765538
a362ad62e,0.09696167,0.44229025,0.28379938,0.17694871
1c6e35149,0.1361233,0.3357347,0.22334617,0.3047958
5382ef1e5,0.17852184,0.38120213,0.19903703,0.24123901
17d90c2d9,0.31388614,0.19677396,0.12113491,0.36820498
3fc2f9495,0.4086416,0.18879557,0.23525336,0.16730948
38733d0a1,0.1676458,0.28491262,0.22509776,0.32234383
c64c9e2d4,0.24621688,0.22720893,0.17214678,0.35442743
acc81bdf5,0.119500615,0.13371144,0.2436804,0.50310755
d37c4c951,0.16687118,0.13661365,0.22305413,0.47346106
c51c9e136,0.21377638,0.3210289,0.27707845,0.18811628
991519fdb,0.3095817,0.16557004,0.109092765,0.4157555
9c803d826,0.05858221,0.099287696,0.10781833,0.73431176
edef78673,0.1519393,0.21354413,0.19701628,0.43750027
c9364a529,0.15780051,0.25958675,0.15229203,0.43032068
89c28aad0,0.1936923,0.19225688,0.18583636,0.42821446
e13c47053,0.21460368,0.26892573,0.13101313,0.38545746
1c74d62ed,0.16848594,0.19122507,0.16624467,0.47404432
70b3d1f9c,0.24974217,0.30740803,0.15320887,0.28964093
99558286a,0.1445891,0.31132275,0.25538424,0.28870392
35225eb67,0.18199585,0.26825672,0.22272897,0.32701847
047c20d1a,0.095815815,0.31195998,0.29102445,0.3011998
4e8daf8fd,0.15698545,0.22838266,0.21144012,0.40319178
eac15ca35,0.165489,0.32588512,0.36578825,0.14283764
3595648ea,0.24822977,0.26173472,0.13800977,0.35202572
92ee6241d,0.18655822,0.20586564,0.1263961,0.48118004
266aee5b3,0.22346671,0.27559128,0.17288925,0.32805276
d3a6a081b,0.23139438,0.20640282,0.11079033,0.45141247
b03983a09,0.11445513,0.24989799,0.5185428,0.11710407
cbf6b6e42,0.23324446,0.3181173,0.1732847,0.27535355
186779691,0.08690551,0.2734796,0.32392317,0.31569168
acca0b2ed,0.17617446,0.20001635,0.2399857,0.38382348
319e533b6,0.074173704,0.65806264,0.121840484,0.14592315
0a5be413e,0.14563255,0.37696072,0.31304148,0.16436525
34fd2f89a,0.19535834,0.36109993,0.24495183,0.1985899
a21f183ed,0.12107018,0.25885954,0.41730055,0.20276973
80599c4f4,0.21575995,0.2799902,0.27380523,0.23044464
ce0fbe463,0.26458785,0.3488135,0.17255573,0.21404292
6c14f7807,0.13228299,0.21973938,0.22372262,0.424255
f2f8980cd,0.21749905,0.2324763,0.16057618,0.38944846
a345b4406,0.21471018,0.3053165,0.20333295,0.27664036
0b807a7dd,0.27364933,0.34805518,0.10913755,0.26915795
f1da458ce,0.20820436,0.29517746,0.24587834,0.25073984
99c7658be,0.19787474,0.18482837,0.120009,0.4972879
269d8414a,0.23250888,0.2301425,0.24946235,0.28788626
6984b9727,0.15033866,0.22610557,0.22967541,0.39388037
57aa560b5,0.1523788,0.3327856,0.21272229,0.30211332
748207a86,0.21979547,0.49861786,0.09187536,0.18971132
f5f1ea56c,0.099295445,0.14305018,0.1686769,0.58897746
67a68df4a,0.21328484,0.31381303,0.14362623,0.3292759
ab8386c6d,0.1909456,0.2532421,0.14787173,0.4079406
19caeb6b5,0.1949643,0.18646462,0.21941392,0.39915717
db1f9bca1,0.11790318,0.3242465,0.16191004,0.39594027
81eb7857d,0.14367644,0.44117245,0.16563323,0.24951789
b690774cb,0.17444244,0.20537138,0.17725644,0.44292974
f0d5ff33a,0.19276051,0.2671559,0.15909365,0.38098994
62c16fa1a,0.17940806,0.3695821,0.3333955,0.11761434
5328a3ad8,0.2215689,0.28466886,0.22305284,0.27070937
9d8e58a2e,0.31139392,0.31942862,0.2745889,0.09458856
495528ba4,0.15946712,0.2833132,0.23650505,0.32071462
abe27623b,0.10448573,0.10197581,0.09048066,0.7030578
e6ae12115,0.104306266,0.3111309,0.13689686,0.44766593
9684a1603,0.16587414,0.2577099,0.16690396,0.409512
96cbe1e48,0.19065402,0.23414394,0.2063602,0.36884183
1c7a27088,0.15896082,0.28315777,0.14450549,0.41337594
444d1c6d6,0.30684024,0.19290423,0.20279501,0.2974605
18da94e9d,0.15953398,0.2534428,0.18287174,0.4041515
43b5d3f4d,0.1289058,0.5325224,0.07143808,0.2671337
ca121ab91,0.20118195,0.38826552,0.14441548,0.26613706
57b35b749,0.16795722,0.24899988,0.24313101,0.33991188
c5d0fdfac,0.17565538,0.25545883,0.16058508,0.4083007
c81372ddd,0.42123356,0.39661178,0.09596305,0.0861916
efbd4c1e6,0.3268671,0.1953125,0.14506228,0.33275813
7af09e92f,0.32682535,0.30940524,0.17288212,0.19088727
f45beac10,0.05862929,0.080205016,0.097738564,0.76342714
b0d54f76e,0.15295017,0.41216946,0.22591692,0.20896344
c9a4f831b,0.25890142,0.31228936,0.19775039,0.23105884
78c894840,0.21786317,0.15962866,0.070313044,0.55219513
86d42fe3f,0.20190638,0.30422845,0.13894345,0.35492173
e3e339d6f,0.22596617,0.26681155,0.26389983,0.24332243
2204729ca,0.18850476,0.36215305,0.24777307,0.20156913
48b418070,0.15943705,0.20665471,0.1987714,0.43513685
b79df3351,0.2514673,0.17588557,0.25543088,0.31721625
020fbbc9d,0.19772272,0.21284671,0.21143673,0.37799382
30eb0f9e6,0.1375697,0.35677382,0.2534802,0.25217628
339a623c4,0.28254724,0.15995368,0.28681007,0.270689
8240f1522,0.20767729,0.44147393,0.14442927,0.20641951
5eacd0a22,0.19689205,0.23036626,0.1519826,0.42075908
9fe3f6afa,0.2536877,0.36359158,0.21179359,0.17092712
de01d00eb,0.1555256,0.20682204,0.20448801,0.43316436
d3c880313,0.21359904,0.1778647,0.2364357,0.37210056
18ef93321,0.19150817,0.25771016,0.15404817,0.39673352
5ab429fcb,0.22730508,0.22898422,0.10948447,0.4342262
2d70f6a57,0.30960017,0.2872369,0.18401438,0.21914852
941eb9304,0.118681066,0.34515744,0.2749032,0.26125827
1a9733afb,0.14821915,0.23294607,0.123167075,0.4956677
6ba094bf4,0.1848048,0.40848863,0.16713028,0.2395763
a8b358af2,0.18387875,0.24143325,0.19343281,0.38125518
3c79a5547,0.21156174,0.32697496,0.17504053,0.2864228
e315452b5,0.22607005,0.19494376,0.082557485,0.49642873
5ebc60bb5,0.14214262,0.32673326,0.27932975,0.25179434
083787e4a,0.18084757,0.265782,0.21995063,0.3334198
ee57c8d53,0.12578052,0.25189164,0.114704885,0.50762296
c120a6f75,0.13932289,0.2463158,0.12214766,0.49221364
3181e5424,0.27833438,0.2626218,0.14214632,0.3168975
e42a8863f,0.07007943,0.33114108,0.5108574,0.087922096
5edf4d9bb,0.16543123,0.30837265,0.29629907,0.22989704
1a2c23d4c,0.13879105,0.19093615,0.24056233,0.42971045
c4a2fd15a,0.14217547,0.2915091,0.27360705,0.29270837
ff22356ef,0.09633199,0.13860041,0.29623944,0.46882817
f0bb05fc7,0.17325217,0.306525,0.1721717,0.34805113
3b4f31dc0,0.18599287,0.3625366,0.23452727,0.21694326
cba2fb07e,0.27578625,0.22602372,0.07315432,0.4250357
ea087d248,0.14451909,0.15480775,0.092274845,0.6083983
1633b105b,0.21305163,0.22501649,0.26327372,0.29865816
9e399c659,0.17542079,0.26823035,0.16693354,0.38941532
ca21c4266,0.2916207,0.30839497,0.23934683,0.16063748
ec496eb44,0.12448213,0.5241633,0.15774676,0.19360782
4e3e1ac61,0.18102407,0.21446165,0.23961528,0.36489898
459729cda,0.20319948,0.37965286,0.23529822,0.18184946
df12e4d3b,0.191726,0.3559401,0.16704068,0.28529322
a5c5278b8,0.18564227,0.22277488,0.2272493,0.36433354
9024c21fc,0.18155321,0.31038734,0.25701776,0.25104168
fa3b3b348,0.02573335,0.13329916,0.052335195,0.78863233
9bfb6a77f,0.26741016,0.36601925,0.17356832,0.19300224
310b5199f,0.20658065,0.18054189,0.105340205,0.50753725
9c714104f,0.21417148,0.22294302,0.18850124,0.37438425
ebff4722c,0.18588828,0.22158523,0.15776737,0.43475914
238c76ea1,0.17694451,0.2574721,0.16962996,0.39595342
e0e2880ae,0.15445982,0.5098684,0.18466952,0.1510023
f77a10b5f,0.15988728,0.21574968,0.2657639,0.35859913
edb8ace3a,0.21110252,0.28513765,0.16348357,0.34027627
7fa3ab674,0.17755571,0.29313496,0.20702295,0.3222864
4f1a882b3,0.23367624,0.25120488,0.15223518,0.36288372
e013ab581,0.2674825,0.28150496,0.23949511,0.21151745
7fea70079,0.1826292,0.24940313,0.31503785,0.25292984
0e6c32c9f,0.30632085,0.35407597,0.14274281,0.19686036
1ef7f27ab,0.19990107,0.40820006,0.20897841,0.18292046
cbc7dc778,0.1655988,0.22069843,0.21188368,0.4018191
a9f2b6e32,0.25899333,0.38651767,0.1147359,0.23975308
e9e263ee2,0.28493556,0.3917338,0.14445126,0.17887935
9a38d4275,0.1743585,0.21103571,0.12445325,0.49015254
942b2ba7d,0.22764432,0.22178853,0.2334322,0.31713495
f8530e295,0.13003284,0.3779496,0.2673963,0.22462128
3712c63fd,0.22896855,0.30862045,0.14755048,0.31486052
1b08020b7,0.22386119,0.23911048,0.24826144,0.2887669
da2cdb505,0.14891195,0.31239563,0.23385718,0.30483523
47a5a9516,0.13629332,0.35672998,0.26832432,0.23865238
148f526cb,0.30073607,0.24353294,0.20595577,0.2497752
46e25aa2b,0.20521955,0.42969856,0.20622203,0.15885988
7baa8082a,0.22042242,0.2601452,0.23183423,0.28759816
53f3e56a3,0.30825028,0.43107614,0.114225365,0.14644821
c69bdf768,0.16372873,0.17098767,0.11561572,0.5496679
d8697f0fd,0.06751641,0.3302412,0.5177596,0.084482774
4c04c9cba,0.23088112,0.2230207,0.1612485,0.38484967
ab519bf92,0.15055117,0.20357546,0.1590074,0.48686597
bf12ff750,0.22539489,0.2511081,0.13835074,0.38514626
76c194060,0.14816155,0.33117896,0.2525523,0.26810718
30e66b835,0.20965905,0.20588046,0.110931285,0.4735292
170fa3d49,0.18541877,0.27203992,0.17454392,0.3679974
8b6f2ff52,0.094303295,0.1528399,0.30896366,0.44389313
0f6c2d090,0.16226003,0.35040912,0.2954486,0.19188222
0d20efa95,0.17305861,0.24299407,0.23258294,0.35136437
2d8ec2cff,0.18538344,0.23327276,0.19979216,0.38155165
2a73c2356,0.20379157,0.2631978,0.1912436,0.341767
7e2ce5b3e,0.1525315,0.24712454,0.19713163,0.40321234
40c204453,0.19667056,0.39404497,0.16217706,0.2471074
d2f04a19a,0.14131106,0.3157897,0.23011227,0.31278697
fc19f9c36,0.14194617,0.27450156,0.23681888,0.3467334
6ef7f0012,0.15494938,0.23059878,0.16640471,0.44804713
f90722a00,0.10075148,0.18401775,0.077392034,0.6378387
82d9cd76e,0.30329677,0.36639994,0.13535784,0.19494542
267162afd,0.18369283,0.19622351,0.13287134,0.4872123
79e5de9a7,0.17530568,0.24380748,0.13085617,0.45003065
9ca6debf5,0.235178,0.3566384,0.13364123,0.27454236
fe4bb01a6,0.112352625,0.30550167,0.2970822,0.28506353
8bdffc917,0.21643926,0.32111022,0.3013722,0.1610783
c712cfd20,0.12377559,0.26410595,0.27853698,0.3335815
7c787403c,0.19561026,0.20722346,0.18602438,0.4111419
833c51fd2,0.18467115,0.24074358,0.17283791,0.40174735
a5b4b663d,0.1335335,0.2848007,0.24968909,0.3319767
eea7548f0,0.345941,0.3028126,0.1301561,0.22109029
e2204552c,0.25701278,0.30528232,0.24692765,0.19077724
c38afccab,0.22699435,0.16058204,0.11351161,0.498912
03f130f5f,0.21471018,0.3053165,0.20333295,0.27664036
05935bf08,0.35047358,0.30480853,0.1607571,0.18396078
1aaa74b35,0.14641105,0.40790725,0.21122564,0.23445606
63f2be2e0,0.27716696,0.23563612,0.18977717,0.2974198
9223ae4c4,0.1322565,0.23039968,0.24215528,0.39518854
269a6756f,0.16833477,0.3021857,0.2343751,0.2951044
1b6c5e07e,0.13305098,0.1531834,0.12029957,0.59346604
3fccff52b,0.17449,0.2522413,0.16062208,0.4126466
352522dbd,0.15171596,0.12938082,0.1950358,0.5238674
0a266921d,0.16958876,0.19095999,0.21729286,0.4221584
226e8fe7c,0.16867122,0.29892966,0.17793426,0.3544649
f29afd123,0.101374686,0.3839387,0.37543163,0.13925497
b477ad589,0.099904776,0.22792524,0.15727845,0.5148915
de2d4f372,0.2099847,0.28722197,0.23456937,0.26822397
6d8793638,0.26542544,0.30722812,0.1750698,0.25227666
0935ab38b,0.1488265,0.34848493,0.17788225,0.32480633
c8b79357a,0.13743193,0.42056173,0.32213247,0.119873844
0ce98d199,0.12405137,0.40035108,0.26404738,0.21155015
2083834e2,0.17795424,0.3229055,0.12839288,0.3707474
9c583aec6,0.23491259,0.3603331,0.16060187,0.24415243
105456da4,0.2534512,0.27722993,0.24098088,0.22833799
784e466b1,0.2422449,0.31491566,0.25964797,0.18319146
1b945f406,0.26998803,0.33173934,0.17674114,0.2215315
621b83ac7,0.14913544,0.2857609,0.21800497,0.34709868
e4424b719,0.22788402,0.29255134,0.23170099,0.24786364
f500d6361,0.176676,0.33957532,0.17203803,0.31171066
32918fcdf,0.13406368,0.19563676,0.22650786,0.44379172
01e5e057b,0.2917544,0.18663605,0.29421481,0.22739474
b8088575c,0.17520581,0.3319281,0.15402211,0.33884397
147bd18e0,0.20925006,0.13351436,0.14542547,0.5118101
784ec5ba3,0.10415632,0.18033843,0.31006402,0.40544122
467614705,0.18339501,0.12194412,0.35589197,0.33876887
c272d9284,0.13348363,0.5386708,0.10875543,0.21909013
861d65847,0.19441052,0.31003606,0.17010182,0.3254516
8cf93cab0,0.19294196,0.24540009,0.18275781,0.37890014
06df96299,0.17194064,0.36576223,0.3080679,0.15422924
664d0bed8,0.27249956,0.3100953,0.17155735,0.24584778
133cc5f19,0.3837569,0.34632683,0.092596285,0.17731996
e16fc7feb,0.16345692,0.21063194,0.18454473,0.4413664
f160ae385,0.055295415,0.32966098,0.27243283,0.34261078
70fb603fd,0.2082838,0.22742812,0.15418471,0.41010335
ed97d1485,0.11005417,0.37352625,0.20198873,0.31443083
09ca98f7b,0.15659264,0.41693953,0.13184339,0.29462442
8bb1c8a6f,0.29802108,0.26949283,0.17058143,0.2619047
80ae0a34f,0.16609491,0.18403505,0.24744865,0.40242139
5b4745340,0.12576751,0.14461417,0.21598361,0.5136347
628439a3a,0.20277825,0.23286545,0.14850362,0.4158527
46dea66ea,0.21808323,0.21272671,0.15642022,0.41276982
4103336dd,0.16247357,0.23001818,0.20763424,0.399874
6ec9364a7,0.23266816,0.2742379,0.1691085,0.32398543
f9b0d3370,0.16818006,0.22615242,0.14677638,0.45889112
183eb3fe5,0.32673,0.55379575,0.05904937,0.060424875
ace3a3299,0.32869598,0.21926075,0.22438787,0.22765541
5dd3f3eb0,0.17777404,0.18398893,0.17875597,0.45948106
ace8a42bd,0.2630963,0.3451544,0.1777398,0.21400951
daabe5f9d,0.12066544,0.20057322,0.31339607,0.3653653
99ba1c605,0.22512926,0.2578627,0.23298559,0.28402245
59e6d1d66,0.48993,0.2838891,0.15899234,0.06718856
c66def50c,0.26251054,0.23317064,0.19027339,0.31404546
c5422c04b,0.14318785,0.32010567,0.24417557,0.29253092
91d6a2898,0.17979874,0.5891749,0.107894994,0.123131365
d20ea312e,0.25120813,0.18942186,0.15463673,0.4047333
f391fc44e,0.20118009,0.2261903,0.13049293,0.44213668
c0bc43dd6,0.16148424,0.3248728,0.2410733,0.2725697
e6dff6d40,0.13247305,0.27640286,0.3491427,0.24198139
167233db2,0.17093956,0.3878384,0.3338023,0.10741972
a94208b35,0.20199116,0.30251047,0.2807036,0.21479477
6e3631a29,0.2855568,0.19861725,0.13333234,0.38249362
8a811328d,0.14174132,0.19652669,0.25390607,0.40782592
cf68421ff,0.21453147,0.2039024,0.2134858,0.36808032
304f1260c,0.27158776,0.5105907,0.09701744,0.1208041
ab87287a4,0.22368692,0.3253518,0.23368041,0.21728085
